alpha | scale | mean | var
3733.587201529798 | 0.0002453894537351577 | 0.9161829238559732 | 0.00022482162720649683
3575.945449693438 | 0.00025567354531774337 | 0.9142746509859735 | 0.0002337558414117263
12325.116359345846 | 0.0001594397161934833 | 1.9651130543857598 | 0.00031331706767937466
12611.733493202646 | 0.0001484389459097466 | 1.8720724258256474 | 0.0002778884575562614
11677.91714624917 | 0.0001464116251249227 | 1.7097828274565408 | 0.00025033208237859746
8162.321661863637 | 0.0002061256388530935 | 1.682463767076086 | 0.00034679891883574056
6638.87330846803 | 0.00025154356948719705 | 1.6699658893853255 | 0.0004200691807378465
3804.6003135695505 | 0.00024204578118250757 | 0.9208874549851551 | 0.00022289692342305315
